Key,Value
538155462,堡貝斯
539204041,蓋爾屋農舍
540252619,老蓋爾田棚屋
541302070,切斯特塔
542350676,瓊恩神龕
543399256,寬城
544447856,騎士道田
545496442,寬城
546545028,騎士萊
547593626,老利薩拉的宅地
548643104,堡門
549691702,鄉匠墓穴
550740286,騎士原
551788878,埃利里傳統會
552837477,王匠莊園
553886058,阿卡托什的神聖昇天
554934674,綠鹿種植園
555983255,沼斯頓葬地
557032738,凱斯莊
558081322,林田莊塔
559129914,鄉鹿莊園
560178495,教堂伯恩府邸
561227098,泉郡
562275685,白維奇荒地
563324290,賢者紀念碑
564373745,老吉夫尼薩的陋屋
565422323,戰谷林地
566470902,梅布隆
567519518,伊普山荒地
568568105,爐翼果園
569616689,銅津墓地
570665279,梅隆之神殿
571713864,老莫爾戈爾達的農場
572762443,老莫爾吉維拉的宅地
573811028,陰沼
574859617,切斯特塔田
575908195,老鄉匠宅地
576956780,阿卡托什的歌唱神諭
578006207,威克田莊種植園
579054793,塔姆谷岩
580103412,尖叫的野蠻人酒館
581151992,特里斯提斯塔爾實驗室
582200578,主田莊之據點
583249160,鹿牆
584297739,圖恩堡
585346331,貝迪里克實驗室
586394913,老卡羅利里的農場
587443502,彭泰爾
588492095,老灰燼鹿棚屋
589540687,佩里威爾實驗室
590589265,雷谷
591638703,伊格拉托爾鳥舍
592687304,老西爾斯塔比斯的農場
593735892,嚎叫的狗酒館
594784471,老銅屋陋屋
595833054,薩什諾羅格
596881645,巴克鹿府邸
597930241,野牆丘
598978822,烏塔爾德之堡壘
600027407,唱谷
601075995,老主屯宅地
602124573,阿爾丁萊赫
603173182,銅萊城堡
604222632,阿卡托什的歡愉之光
605271219,海狸與幼鹿旅舍
606319797,阿卡托什的溫柔救贖者
607368397,梅谷府邸
608416975,蓋爾斯頓宮殿
609465553,耶弗瑞神龕
610514136,黑田莊
611562721,老瓦尼納的棚屋
612611303,主萊公墓
613659891,切斯特市集園
614708490,克羅姆莫斯園
615757082,蘭津
616805663,老維克廷的陋屋
617854241,莫爾戈納秘社
618902820,蓋爾田莊園
619952262,彭牆櫟林
621000851,切斯特岬林地
622049447,鄉屋農莊
623098080,鄉興塔
624146664,女王的龍酒館
625195242,老埃利扎比斯的宅地
626243820,尖叫的惡棍客棧
627292406,綠翼宮殿
628341006,塔姆泰爾荒原
629390437,老林鹿宅地
630439035,途歇城
631487617,鄉屋庭院
632536201,山貓與獾客棧
633584780,瑞恩聖物庫
634633369,彭屯
635681956,威克田莊小屋
636730544,威克屋莊園
637779127,騎士徑府邸
638827707,加洛山公地
639876294,長道大教堂
640924877,老吉夫尼薩的農場
641974347,老鄉鹿棚屋
643022948,梅沃克窪地
644071526,林屋莊園遺跡
645120120,阿克布隆荒地
646168700,老鼠與食人魔旅店
647217287,王屋公墓
648265870,阿卡托什的泣血之樹
649314449,中維奇
650363029,爐屯城堡
651411624,老銅田陋屋
652460202,巴克萊果園
653508780,迪斯佩貝斯之神殿
654557360,阿拉比威爾之感化監獄
655605939,沼田莊農莊
656654530,老灰燼鹿宅地
657703128,查倫城盡頭
658751713,中市集
659801171,老巴爾比納的棚屋遺跡
660849754,沼屯小屋
661898332,銅鹿小屋
662946910,塔姆道田
663995501,王興公墓
665044082,巴克津農莊
666092660,巴勒布魯盧拉神龕
667141255,阿卡托什的無盡神諭
668189836,蘭谷荒地
669238414,馬古恩洛斯之鬼域
670287009,特迪瓦爾之感化監獄
671335588,凱斯貝斯窪地
672384176,銅興農莊
673432754,黑貝斯
674481341,綠鹿莊園
675529923,查倫興丘
676579356,蓋爾村農莊
677627968,老蓋爾興陋屋
678676558,伊薩拉之巫會
679725143,吉姆·塞神龕
680773727,銅萊莊園遺跡
681822307,老伊辛的宅地
682870898,阿卡托什的恆在昇天
683919484,王鹿農莊
684968095,老綠萊宅地
686016686,白徑園
687066143,老蓋爾翼宅地
688114724,霍爾鎮
689163307,阿齊爾塔爾克的巢穴
690211896,阿卡托什的恆在預兆
691260499,斯托市集
692309088,老伊薩納的棚屋
693357676,蓋爾萊公墓
694406258,阿卡托什的歌唱日出
695454839,阿爾丁堡
696503418,伊普泰爾丘
697552002,主斯頓之堡壘
698601455,阿爾丁郡
699650053,阿卡托什的永恆先知
700698634,老埃利薩的陋屋
701747214,沼田莊公墓
702795792,灰燼津農莊
703844373,死亡的獾旅店
704892954,老威克興陋屋
705941534,鷹田農莊
706990115,不安的哥布林旅舍
708038693,阿卡托什的靜默殉者
709087274,馬雷布拉恩扎神龕
710135873,彭岬大教堂
711184458,老卡羅洛里的宅地
712233038,銅津種植園
713281618,老灰燼萊宅地
714330198,綠屋之堡壘
715378789,凱斯沼自治鎮
716427372,阿卡托什的哀泣聖像
717475955,沼萊農莊
718524536,老埃維拉內的棚屋
719573115,黑雄鹿酒吧
720621694,沼屯之塔
721670272,查倫原丘
722719727,灰燼田莊莊園
723768315,梅泰爾庭院
724816895,老瓦諾納的陋屋
725865476,白泰爾大教堂
726914076,上岬丘
727962694,霍爾原田
729011272,銅屋農莊
730060778,凱斯布隆府邸
731109361,老卡羅利里的宅地
732157939,蓋爾興墓穴
733206518,阿格里里克感化院
734255097,口渴的祭司旅舍
735303677,喬德神龕
736352255,瑞恩聖物庫
737400841,雷郡
738449420,矮人與深坑客棧
739498004,王田莊農莊
740546588,綠匠小屋
741595167,烏提斯提爾塔
742643752,塞科特魯戈斯
743692332,瑞恩聖物庫
744740916,主萊宮殿
745789494,牛堡岩
746838072,銅斯頓城堡
747886651,爐鹿府邸
748935230,王田莊種植園
749984716,范堡
751033296,哥特卡特村落
752081879,特里塞羅克的蛛網
753130476,爐屋之據點
754179071,長谷
755227649,鄉屋府邸
756276235,寬郡府邸
757324822,凱斯原村落
758373431,爐匠農莊
759422902,查里奇府邸
760471482,老埃利扎納的宅地
761520065,貝拉丁之巫會
762568653,東塔
763617232,戰城府邸
764665820,沼翼之宅邸
765714402,阿卡托什的哀號聖像
766762992,切斯特牆自治鎮
767811573,鷹村塔
768860152,威克田之據點
769908736,狐狸與食人魔客棧
770957318,杜尼克托爾挖掘場
772005897,林村小屋遺跡
773054482,銀雄鹿客棧
774103063,老吉夫尼薩的棚屋
775152570,老卡羅拉內的農場
776201153,泉井荒地
777249734,奎奧文神龕
778298316,爐田果園遺跡
779346894,白谷
780395492,吉姆·塞神龕
781444088,莫爾迪納克之採石場
782493572,歡笑的豪豬酒吧
783542156,東原
784590737,老巴爾博納的宅地
785639316,深紅的仙子旅舍
786687915,威克匠莊園
787736509,阿爾丁市集田
788785087,灰原
789833667,蓋爾田莊墓地
790882248,小鼠與城堡客棧
791930832,梅利特爾隱修所
792979410,阿卡托什的無盡昇天
794027996,德珍旅舍
795076580,東沃克
796125162,老利辛的棚屋
797173743,阿格里克托爾收容所
798223223,查谷
799271812,德珍旅舍
800320394,老埃利齊薩的陋屋
801368973,生鏽的麝香鼠客棧
802417553,阿克郡
803466140,凱斯道櫟林
804514738,蓋爾翼果園
805564257,阿卡托什的內在重生
806612838,死亡的裂谷酒館
807661431,長里奇荒原
808710024,圖恩市集
809758602,寬伯恩
810807180,加洛興園
811855758,伊普谷
812904336,獅子與酒杯酒吧
813952914,維格里爾神龕
815001493,埃維洛爾達之法環
816050079,林村之要塞
817098663,爐鹿小屋
818147243,騎士灣
819196748,鷹萊府邸
820245339,范谷府邸
821293921,泉門窪地
822342500,堡牆荒原
823391078,林翼宮殿
824439680,老巴爾巴比斯的陋屋
825488258,灰燼萊果園
826536853,老貝拉達納的陋屋
827585435,埃多夫林深坑
828634016,鷹津之據點
829683539,阿卡托什的溫柔重生
830732131,老埃維拉納的宅地
831780721,巴克屯之塔
832829304,巴克萊種植園
833877887,邁伊神龕
834926475,德曼澤薩之修道院
835975054,阿卡托什的哀泣神諭
837024560,沼斯頓小屋
838073153,克羅姆田莊自治鎮
839121742,唱塔公地
840170324,特里斯提里克實驗室
841218915,伊普門
842267498,灰燼田府邸
843316078,老巴爾博薩的棚屋
844365590,女王的酒杯旅舍
845414173,蓋爾萊墓窖
846462753,灰燼屋塔
847511331,阿卡托什的燃燒之樹
848559909,銅萊府邸
849608495,新谷
850657074,切斯特原
851705658,沼屋之塔
852754249,阿卡托什的燃燒之星
853802845,老主萊陋屋
854852347,灰城庭院
855900929,塔姆牆林地
856949523,長沼田
857998122,阿卡托什的燃燒重生
859046722,加洛谷大教堂
860096230,威克翼農莊遺跡
861144834,牛郡
862193432,不幸的劍旅店
863242016,女王的裂谷旅店
864291524,蓋爾田莊之據點
865340102,獅子與城堡酒館
866388716,基蘭劇院
867437294,鄉萊農莊
868485893,飛翔的顱骨酒吧
869534478,東里奇盡頭
870583057,陰維奇自治鎮
871632612,阿爾丁橋荒原
872681194,哈爾酒館
873729776,沼村城堡
874779284,堡市集大教堂
875827920,女王的狼客棧
876876500,戰特里荒原
877925078,鷹萊的據點
878973663,巴克村公墓
880022242,梅泰爾
881070820,東布隆
882120388,新郡
883168974,斯庫爾托斯之棲所
884218542,切斯特牆園
885268120,奎奧文神龕
886316699,霍郡岩
887366269,沼屯農舍
888414853,王屋之據點
889464423,長堡自治鎮
890513001,黑哥布林酒吧
891563575,圖恩山
136870,老蓋爾萊陋屋遺跡
1185449,灰燼津莊園遺跡
2234035,王田莊城堡
3284591,王屯之據點遺跡
4334174,裂原
5382765,奧法什斯托恩塔遺跡
6432315,老巴爾博爾達的陋屋
7481916,王興葬地
8531488,綠田塔
9580074,蓋爾萊墓地
10629627,巴克匠種植園
11678220,巴克興農莊
12727776,蓋爾匠之據點遺跡
13776369,中徑丘
14825935,老埃維洛爾達的陋屋遺跡
15874516,鷹斯頓之據點
16924073,灰燼田城堡遺跡
17972660,塞克魯戈斯
19021260,奧辛紐姆
20070818,老卡羅利薩的陋屋遺跡
21119411,巴克津府邸遺跡
22170960,主田莊種植園
23219540,老灰燼興棚屋遺跡
24268118,林屯果園遺跡
25316699,老吉夫尼納的宅地遺跡
26367257,老埃利佐納的棚屋
27415851,阿茲拉斯
28464450,格里普多斯
29513989,灰燼田農莊
30563573,格羅姆戈斯
31612158,斯科東
32662733,霍穆內巴斯神龕
33712320,沼興農舍遺跡
34761870,主鹿小屋遺跡
35811451,巴勒布拉斯之石窟
36860045,沼匠的據點遺跡
37908628,老埃維洛里的棚屋
38958164,塞庫斯
40006787,主斯頓莊園遺跡
41056318,鷹屯農莊
42104904,銅田城堡遺跡
43153494,王屯府邸遺跡
44202079,老蓋爾興棚屋遺跡
45251619,老鷹斯頓棚屋遺跡
46300212,維爾姆羅克
47348809,老伊薩內的宅地
48398349,老芭芭拉的陋屋遺跡
49446944,鷹匠的據點遺跡
50496523,銅匠農舍
51546083,主匠塔遺跡
52594703,老吉夫納納的農場
53644227,綠村農莊
54692819,老巴爾比里的陋屋遺跡
55742384,王匠府邸遺跡
56790963,鄉津府邸遺跡
57840546,銅津農莊
58889129,阿恩迪威爾礦坑
59938691,綠屋種植園
60987287,格羅莫滕
62036850,爐匠莊園遺跡
63085435,鄉田莊塔遺跡
64135027,銅田莊農舍遺跡
65184571,蓋爾興小屋
66233154,蓋爾田小屋
67281744,主萊小屋
68331290,灰燼斯頓城堡
69379887,阿蘇姆勒扎之洞穴
70428469,老灰燼斯頓棚屋
71477062,雷特里
72526617,蓋爾屯莊園遺跡
73577179,爐鹿之墓窖
74625770,老維克塔拉的農場遺跡
75674380,威克田莊塔遺跡
76723903,王斯頓府邸遺跡
77774481,王興之墓穴
78823079,綠斯頓府邸遺跡
79873654,王鹿農莊遺跡
80923258,老埃維利納的宅地
81972791,德魯洛斯
83021375,沼鹿農莊遺跡
1001,曼特拉核心
1050578,你的船
2102157,你的船
1240,戰伯恩
1049851,西泰爾
2099387,巴克村農舍
3147976,老利西納的農場遺跡
4196581,彭城
5246122,老埃利佐里的農場
6294721,惡魔的祭司酒吧
7343302,黑谷
8392856,灰谷
9441459,加洛堡
10490982,小鼠與哥布林酒館
11539560,老鼠與祭司客棧
12588141,騎士谷
13636727,鄉興莊園
14685310,瑪拉的哀泣聖像
15733892,不安的龍旅店
16782477,女王的酒杯旅店
17831056,綠屯公墓
18880610,沼田農莊
19929194,梅布隆田
20977774,主萊塔
22026369,塔姆田莊
23074954,塔姆布隆
24124469,不安的巨靈酒館
25173053,老埃洛爾達的農場
26221648,鄉萊農舍
27271195,斯托牆
28319779,蓋爾屋莊園
29368370,灰燼興之要塞
30416980,阿爾德村
31466510,小鼠與巨人旅舍
32515117,教堂莫斯
33563710,爐津之墳場
34612293,老巴爾比里的宅地
35661802,王鹿小屋
36710401,特羅戈特拉斯鷹舍
37759012,埃維拉拉之秘社
38808527,王村農莊
39857113,綠興農莊
40905720,綠田宮殿
41954306,蓋爾鹿府邸
43002897,老蓋爾屯宅地
44052415,老威克翼宅地
45101001,威克屯果園
46149584,鷹村庭院
47198189,雷里奇園
48247738,瓊恩神龕
49296318,銅興府邸
50344900,灰市集
51393479,野橋
52443010,巴克匠莊園
53491588,巴克萊莊園
54540182,凱斯維奇
55588763,歡笑的哥布林酒館
56637379,王屯之據點
57686896,嚎叫的祭司客棧
58735477,羽毛與獵人酒吧
59784060,林鹿農莊
60832677,瑪拉的無盡預兆
61882194,貝爾沼
62930778,鼴鼠與哥布林旅店
63979370,老埃維洛里的農場
65027951,裂塔
66076537,綠田莊農莊
67125123,鄉萊庭院遺跡
68173712,舞蹈的城堡旅店
69223223,莫爾洛滕鷹巢
70271806,喬德神龕
71320397,長塔
72368990,老貝拉迪里的宅地
73417571,伊普田莊
74466164,中岬
75514746,死亡的雄鹿客棧
76564260,林萊果園
77612842,飛翔的刺蝟旅店
78661422,瑪拉的燃燒神諭
79710007,羽毛與衛兵旅店
80758596,基蘭劇院
81808152,凱斯萊
82856743,沼斯頓公墓
83905349,老鼠與匕首旅舍
84953929,惡棍與獾旅店
86003443,鄉鹿之墳場
87052053,阿茲加拉斯之棲所
88100632,沼田莊農莊
89150179,克羅姆卡特
90198765,鄉翼果園遺跡
91247352,威克屋府邸
92295931,主斯頓之據點
93344515,克羅姆原
94394053,哥特津
95442639,戰原
96491229,銅屯之墓窖
97539813,王田宮殿
98588403,綠萊農莊
99636985,綠田莊莊園
100685567,卡洛琳之秘社
101735112,老銅翼陋屋
102783698,雷維奇
103832291,巴克匠農舍
104880873,豬與刺蝟旅店
105930377,凱斯特里
106978964,嚎叫的獅鷲酒館
108027545,斯庫爾沃爾鷹舍
109076127,幸運的獾酒館
110124706,巴克翼農莊
111173300,堡沼
112221903,斯庫洛滕鳥舍
113271401,瑪拉的歡愉日出
114320987,綠翼公墓
115369574,瑪拉的恆在日出
116418155,霍爾牆
117466755,瑪拉的永恆之星
118515355,老利西里的棚屋
119563936,主村墓地
120613438,尖叫的巨人客棧
121662042,中萊
122710620,灰燼鹿塔
123759201,沼屋莊園
124807783,豬與狗酒館
125856377,哥特山
126905891,爐萊小屋
127954515,查鎮
129003118,王屋莊園
130052608,新里奇
131101207,灰沃克
132149789,灰井
133198425,主津種植園
134247928,主匠之塔
135296560,鄉田莊遺跡
136345139,陰井
137394635,鄉屯果園
138443214,伊魯戈斯
139491798,爐斯頓莊園
140540381,爐屋農莊
141588976,貝爾泰爾
142637554,阿尼魯戈斯之蛛網
143686134,貝爾堡
144734731,裂城
145783330,威克屋公墓
146832835,長泰爾
147881418,莫雷欣之宅邸
148930016,蓋爾鹿果園
149978637,長谷
151028121,卡洛琳祭儀所
152076705,迪斯普奇恩扎迴廊修道院
153125330,蘭沼
154173923,女王的食人魔酒吧
155222502,維克塔拉祭儀所
156271096,銅村庭院
157320556,王津農莊
158369138,范徑
159417716,巴克田墓地
160466303,鷹田莊園
161514922,老吉夫諾薩的農場
162563510,范萊赫
163612114,鄉匠農莊
164660702,瑪拉的內在預見者
165710160,長村
166758756,伊里克祭壇
167807340,王匠果園
168855976,老鼠與蠍子客棧
169904572,瑪拉的祝福之樹
170954054,瑪拉的可畏聖像
172002632,老卡羅洛爾達的陋屋
173051258,老利薩內的農場
174099839,寬門
175148461,銀侏儒旅店
176197041,白莊
177246504,金頭盔酒吧
178295098,蟾蜍與麝香鼠酒館
179343754,林津之宅邸
180392333,灰燼興府邸
181440919,羽毛與地城客棧
182490376,彭卡特
183538957,伊普原
184587543,豬與酒壺旅舍
185636133,伊普興
186684717,鷹屋種植園
187733295,狐狸與巨人酒吧
188781913,雷市集
189830491,國王的衛兵旅店
190879078,圖恩橋
191928562,騎士城荒地
192977155,賢者紀念碑
194025746,王屯農舍
195074380,老埃利津的宅地
196122967,格羅姆洛斯鷹巢
197171552,羅迪斯塔爾之要塞
198221021,深紅的鳥酒吧
199269607,霍岬
200318222,長要塞
201366803,巴克屋宮殿
202415434,耶弗瑞神龕
203464876,爐翼種植園
204513481,狐狸與侏儒旅店
205562060,鷹津墓地
206610652,威克興農舍
207659256,老鷹田宅地
208707840,蓋爾興墓窖
209756431,東岬
210805029,爐萊公墓
211853610,鄉斯頓莊園
212903055,哥特田莊
213951633,老伊西里的農場
215000248,主鹿公墓
216048839,瑪拉的可畏之魂
217098375,沼屋宮殿
218146972,爐津府邸
219195601,加洛萊
220244197,王興果園
221292780,主鹿之據點
222341380,綠翼農莊
223390821,山貓與地城旅舍
224439400,爐萊墓地
225488021,新莊
226536599,白狗酒吧
227585193,灰萊
228633796,巴克興農莊
229682391,灰郡
230730985,巴克鹿種植園
231780420,堡卡特荒地
232828998,陰莫斯
233877578,灰燼匠果園
234926179,格羅勒克爾
235974758,蝙蝠與蠍子客棧
237023362,蝙蝠與豪豬旅舍
238071993,吉夫諾納之召集所
239120597,達吉羅克蛛網
240170119,蓋爾萊庭院
241218698,迪瓦德紀念碑
242267288,鼴鼠與土撥鼠客棧
243315894,蓋爾田莊墓地
244365360,老利西里的宅地
245413944,凱斯門
246462525,主翼種植園
247511103,戰屯
248559719,戰堡
249608297,東屯
250656890,金獾酒吧
251706379,灰燼興農莊
252754972,加洛特里
253803564,巴克翼墓地
254852154,瑪拉的歌唱聖物
255900744,鼴鼠與刺蝟酒吧
256949323,惡棍與獵人旅舍
257997901,克羅姆泰爾
259046512,老銅萊陋屋
260095119,泉塔
261144543,主津公墓
262193136,林屯府邸
263241753,鄉村農莊
264290371,北沼
265338954,牛谷櫟林
266387542,黑幼鹿酒吧
267436123,瑪拉的溫柔預見者
268485622,老綠興陋屋
269534202,克羅姆萊
270582790,十字道
271631368,斯特倫納港灣
272679964,主屋宮殿
273728544,吉夫納拉秘社
274777124,瑪拉的祝福重生
275825721,銅萊莊園
276874321,鹿田莊大教堂
277922916,陰特里
278972388,班迪神龕
280021006,莫羅穆隆府邸
281069604,老主斯頓宅地
282118183,阿爾德道
283166761,老西爾斯托爾達的農場
284215361,老威克村陋屋遺跡
285264802,戰萊
286313399,爐萊莊園遺跡
287361978,西莊
288410575,王斯頓墓窖
289459164,沼田公墓
290507746,瑪拉的永恆重生
291556324,威克屯宮殿
292604904,西萊
293653492,瑪拉的祝福之光
294702074,林田莊墓穴
295750666,老埃維洛納的宅地
296799257,巴克屯莊園
297848743,阿爾丁門
298897331,鄉田莊城堡
299945913,迪斯佩比圖拉大教堂
300994491,佩拉斯提爾之塔
302043098,威克萊農莊
303091721,銅田莊之據點
304141177,瑪拉的哀泣預見者
305189780,林屯公墓
306238366,德莫吉特爾之修道院
307286953,老利索爾達的農場
308335544,主田莊公墓
309384135,銅萊莊園
310432731,林村墓穴
311481318,瑪拉的靜默神諭
312530773,威克萊農舍
313579356,阿克橋林地
314627953,沼津農莊
315676558,莫爾吉納祭儀所
316725145,阿克貝斯
317773752,銅萊農莊
318822343,威克萊果園
319870929,灰燼興宮殿遺跡
320919511,老巴爾賓的棚屋
321968978,鄉屋農莊
323017605,查倫維奇
324066231,爐村庭院
325114813,霍城
326164303,瑪拉的靜默日出
327212890,鼴鼠與鳥客棧
328261492,戰城
329310095,蓋爾匠莊園
330358682,瑪拉的恆在祭壇
331407285,鷹屋之墓穴
332456740,幸運的貓酒吧
333505348,威克翼府邸
334553928,寬塔
335602530,深紅的獾酒吧
336651114,威克興果園遺跡
337699692,長沼
338748274,老鼠與貓旅舍
339796852,紅侏儒客棧
340845450,教堂塔
341894032,中要塞
342942619,沼田莊之據點
343992106,主萊之據點
345040691,老灰燼匠棚屋
346089303,迪斯波斯大教堂
347137910,老貝拉多薩的陋屋
348186490,矮人與城堡旅店
349235956,山貓與城堡客棧
350284550,主屯之宅邸
351333149,蓋爾津府邸
352381753,莫爾吉納巫會
353430332,阿爾丁山
354478934,爐萊種植園
355527513,瓦納內秘社
356576115,瑪拉的內在祭壇
357625573,蓋爾斯頓塔遺跡
358674164,十字莫斯
359722748,野蠻的蠍子旅舍
360771346,銅村之墓窖
361819945,十字林
362868525,堡莫斯
363917141,堡堡
364965721,威克田之墓窖
366015174,瑪拉的靜默聖物
367063767,陰谷
368112363,查倫卡特
369160997,羽毛與食人魔旅舍
370209577,獅子與巨靈客棧
371258167,埃利佐爾達集會所
372307636,鄉田種植園
373356235,爐萊莊園
374404814,貝爾井
375453417,王屋農舍
376502015,裂門
377550594,鼴鼠與深坑旅店
378599177,紅顱骨酒吧
379647781,飛翔的惡棍旅舍
380697240,沼村府邸
381745889,羽毛與貓酒館
382794477,東興
383843060,綠翼庭院
384891638,瑪拉的溫柔先知
385941117,老貝拉多里的宅地遺跡
386989732,瑪拉的內在重生
388038322,威克匠果園
389086917,泉道
390135504,林萊農舍
391184082,骯髒的惡棍旅店
392232700,弗拉多莫斯之石塚
393282175,老埃拉拉的農場
394330756,灰燼斯頓墓地
395379336,爐萊莊園
396427932,加洛堡
397477467,老主田莊宅地
145840,生鏽的刺蝟旅店
1194422,銅村農莊
2243003,銅興果園
3293566,銅萊宮殿
4342144,梅市集
5390731,綠匠莊園
6440282,爐翼的據點
7488874,阿克城
8538426,死亡的巨靈酒吧
9587006,巴克屋莊園
10635589,灰燼萊城堡
11684169,蓋爾翼種植園
12732749,伊普塔
13781339,老鄉村宅地
14832862,沼萊宮殿
15881480,白獵人客棧
16931046,上泰爾盡頭
17979624,灰燼斯頓莊園
19029173,蓋爾翼莊園
20077758,銅斯頓墓地
21126345,鄉萊農莊
22174943,教堂林田
23224481,雷井
24273066,爐翼種植園
25321659,沼村墓地
26371197,白山羊旅舍
27419776,鹿屯田
28468355,老威克萊棚屋
29516944,老鷹興棚屋
30565525,迪貝拉的溫柔聖物
31614104,老吉夫諾薩的陋屋
32662687,喬德神龕
33711270,巴克屋農莊
34760803,王村墓地
35809394,查倫城
36857986,霍谷
37906578,新萊
38956133,克羅姆津
40004726,老瓦諾里的農場
41053304,哥特谷
42102844,銅鹿農莊
43151425,迪貝拉的內在聖像
44200008,灰田莊
45248586,灰燼興庭院
46297169,王匠墓地
47345748,主鹿莊園
48394341,黑村
49443871,銅屯農莊
50493453,主萊之塔
51542045,長谷園
52591627,林斯頓農莊
53641177,蓋爾鹿之墓窖
54689763,貝拉迪納祭儀所
55738344,伊普莊
56786925,鷹鹿葬地
57835503,圖恩灣
58884086,老伊西里的陋屋遺跡
59932669,喬德神龕
60982207,牛萊赫
62030797,老西爾斯提納的農場
63080365,迪貝拉的神聖聖像
64128971,鷹萊種植園
65178520,不幸的獅鷲酒吧
66227106,羽毛與狗酒館
67275685,王津農莊
68325269,蓋爾翼農莊
69374825,威克屯庭院
70423410,鷹匠小屋
71472005,鷹斯頓莊園
72520590,圖恩興
73571137,老西爾斯托納的農場
74620716,阿克谷大教堂
75669308,上塔
76717889,飛翔的狼旅舍
77767427,莫里武隆之墓室
78816047,銅萊墓窖
79865618,巴克萊莊園
80915155,上沃克公地
81963733,幸運的仙子酒吧
83012312,阿克堡
84060894,鹿山
85110472,鄉匠之墓窖
86159051,瑞恩聖物庫
87207637,鼴鼠與劍旅店
88256225,林屯塔
89305787,新津林地
90355341,骯髒的地城客棧
91403922,灰燼村果園
92452510,迪貝拉的歌唱神諭
93502081,生鏽的幼鹿旅舍
94551664,銅津墓地
95600254,林萊農莊
96649796,加洛萊
97698400,西爾斯托納巫會
98746985,莫里爾多斯
99795567,王鹿小屋
100845096,銀刺蝟酒吧
101893696,迪貝拉的可畏祭壇
102942284,威克田莊宮殿遺跡
103991826,特里塞爾拉斯
105040406,克羅姆莫斯
106088989,老王興陋屋遺跡
107138592,克羅姆谷
108188128,迪貝拉的永恆昇天
109236715,新堡
110285299,沼屯種植園
111333883,口渴的獾客棧
112382476,老埃維利里的棚屋
113432014,野蠻的酒杯旅舍
114480592,老莫爾戈里的農場
115529207,伊普村
116578766,蓋爾萊農莊
117627347,生鏽的巨靈旅店
118676892,迪貝拉的恆在祭壇
119725471,梅內維亞
120774054,銅萊農莊
121822636,銅萊府邸
122871232,王翼的衛所
123919811,巴克津農莊
124969355,長堡窪地
126017943,鄉興莊園
127066521,長津
128116109,鷹斯頓墓穴
129165655,哥特岬
130214234,鼴鼠與顱骨旅店
131262818,迪貝拉的溫柔日出
132311403,迪貝拉的聖預兆
133360947,老西爾斯提恩的農場
134409529,范林
135458128,蓋爾興公墓
136506712,貝爾堡
137556264,老莫爾加比斯的宅地
138604845,凱斯門庭院
139653430,林屋莊園
140702024,惡魔的頭盔酒吧
141750602,白劍客棧
142800129,老瓦諾里的宅地遺跡
143848730,老埃利齊維拉的農場
144897317,王津庭院
145945898,綠村農莊
146994484,綠匠農莊
148044021,惡棍與龍旅店
149092602,戰郡
150141184,灰燼翼墓窖
151189786,沼屋宮殿
152239327,貝爾布隆
153288913,灰燼津公墓
154337505,銅翼農莊
155386085,老埃維洛納的農場
156435627,裂布隆公地
157484219,埃芬神龕
158532815,威克屯莊園
159582373,山貓與龍酒館
160630961,綠萊農莊
161679540,綠田莊莊園
162729092,威克翼種植園
163777697,阿爾德特里
164826278,塔姆門盡頭
165875809,巴克屯墓穴
166924403,范郡
167972989,爐村農舍
169022534,銅田莊園
170072113,斯托津盡頭
171120697,霍爾特里
172169279,戰堡公地
173217857,迪貝拉的哀泣救贖者
174266438,爐鹿之墓穴
175315019,裂城岩
176363605,威克翼果園
177412192,老威克屯陋屋
178462721,老爐津宅地
179511307,灰燼村莊園
180559895,迪貝拉的神聖之樹
181608481,威克萊農莊
182658019,舞蹈的侏儒酒吧
183706597,查倫要塞
184755180,銀豪豬酒館
185803759,綠田莊園
186852346,阿爾丁堡
187900925,老鼠與野蠻人旅店
188949509,野谷
189999079,銅興府邸
191047666,灰燼田莊園
192096249,灰燼翼農舍
193145802,沼匠農莊
194194387,老沼斯頓陋屋
195242982,杜格羅德神龕
196292506,西堡
197341089,野蠻的雄鹿客棧
198389667,舞蹈的惡棍酒館
199438250,老威克屯棚屋
200486849,東村丘
201535428,切斯特布隆荒地
202585017,塞卡德雷德
203633596,威克屯公墓
204683105,杜尼納克挖掘場
205731682,塔馬里林巫會
206780263,埃利佐納之聚落
207828842,萊桑達斯之墓
208877459,白塔園
209926989,鷹屯庭院
210975581,奧夫威克卡姆塔遺跡
212024159,林斯頓莊園
213072779,克羅姆城公地
214122324,銅村府邸
215171867,老埃利薩的農場
216220446,塔姆伯恩
217269033,戰要塞
218319629,老瓦尼維拉的農場
219368208,主翼種植園
220417751,切斯特堡
88705,老埃利佐爾達的陋屋遺跡
1140283,耶弗瑞神龕
2188861,灰燼村之塔
3237442,爐津的據點
4288014,凱娜瑞斯的溫柔預見者
5337586,銅鹿府邸
6387167,鷹斯頓庭院
7435746,王村塔
8486321,蓋爾萊小屋
9534903,蓋爾翼農莊
10584470,爐田之堡壘
11633062,獅子與裂谷酒館
12682613,霍爾沃克
13731196,矮人與野蠻人酒館
14779787,巴克田農莊
15829331,寬里奇
16877911,賢者紀念碑
17926503,綠田公墓
18976065,沼翼城堡
20024650,泉津
21073229,彭要塞
22121811,雷橋荒原
23170397,賽伊聖物庫
24218975,鷹屋農莊
