Key,Value
4122,"你年少時父母隨馬戲團旅行，[/left]
因此你見識過泰姆瑞爾最好與最壞的一面。[/left]
你從母親學會如何[/left]
%q1。從父親你學會許多事——如何[/left]
%q2，如何 %q3，以及[/left]
%q4 的入門。[/left]
這些既能用於防衛也能用於娛樂。[/left]
[/left]
十歲到二十歲之間是泰姆瑞[/left]
爾有史以來最糟的年歲之一。[/left]
馬戲團不再那麼快樂，境內移動受到嚴格限制。[/left]
皇帝的密探會在鄉間搜尋帝國的敵人，[/left]
對所有人盤問得相當無禮。[/left]
你一直希望會有這樣的逃亡者來到馬戲團，[/left]
然後有一天，真的來了。[/left]
當那個衣衫襤褸的年輕人被藏起來，[/left]
你有了捉弄帝國密探的機會。[/left]
你高興地說服一半密探你是他們的[/left]
指揮官喬裝，派他們去抓另一半，[/left]
堅稱那些人是雙面間諜。[/left]
結果這成了你最後一次惡作劇。[/left]
[/left]
不久你就以皇帝之敵的身分入獄。[/left]
當真正的皇帝從篡位者賈加·薩恩手中奪回寶座，[/left]
包括你在內的所有政治犯都從地牢獲釋。[/left]
只有你被沐浴、穿上華服，被引見給皇帝本人。[/left]
烏列爾皇帝告訴你，[/left]
你在馬戲團救下的年輕人是他自己的兒子，[/left]
王子 %imp。皇帝祝賀你魅惑、[/left]
迷惑與愚弄的本事，[/left]
並贈你 %q6 作為感謝的信物。[/left]
他也請你幫一個忙。[/left]
[/end]"
4123,"你出生在 %hpw 一座小村的農家，[/left]
位於 %hpn。父母[/left]
和兄長都是勤勞的人，[/left]
為自己的力氣與耐力自豪。[/left]
你唯一大的是食量。你生性好奇。[/left]
沒有櫥櫃、[/left]
壁櫥或抽屜能逃過你探查的眼與手。[/left]
你不留痕跡，[/left]
但被抓到時父親和兄長仍會打你。[/left]
到十一歲時，他們再也抓不到你。[/left]
母親教你 %q1 與[/left]
[/left]
%q2，但你沒受過其他教育，也不想受。[/left]
有一次，你爬上當地 %q3 的牆，[/left]
偷看年輕的 %q3a 練習。[/left]
他們的裝備隨處亂放時，你據為己有。[/left]
就這樣，[/left]
你得到一件[/left]
[/left]
%q3b。你也撿起一件主人脫下的外套，[/left]
得意地穿著在村裡走。[/left]
有一天，[/left]
你看見幾個村童對一名叫[/left]
%fn 的老婦人投石辱罵。[/left]
被一股自己也不明白的衝動驅使，[/left]
[/left]
你把石頭扔回去。[/left]
他們笑了，但你走近時他們轉身跑掉。[/left]
你回到 %fn 身邊，提議送她到家門口。[/left]
「進來，」%fn 說。「我有東西給你。[/left]
」她的小屋只有一間房，到處是貓和貓仔。[/left]
[/left]
「坐下，」她說，從凳子上抱走兩隻貓。[/left]
[/left]
「我要教你[/left]
%q4。」

「為什麼？」你問。[/left]
[/left]
「貓不需要 %q4 的訓練，[/left]
」%fn 說。[/left]
「你需要。或者將會需要。無所謂。[/left]
」

於是你的訓練開始了。[/left]
[/left]
她的手已不能做，但心智仍有效。[/left]
你和 %fn 成了朋友，也是師生。[/left]
十六歲生日那天，她告訴你必須離開。[/left]
[/left]
你的小村對你的才能來說太小了。[/left]
[/left]
「那你呢？」你問。[/left]
「我也必須繼續前行。[/left]
或許有一天你會到伊利亞[/left]
[/left]
克灣來看我？我會喜歡的。[/left]
在那之前，我有回憶和貓。[/left]
」

前往帝國城的路上，你在旅店停歇，[/left]
聽說皇帝翌日會經過。[/left]
你沒溜進房間，[/left]
而是在路邊樹上過了一夜。你想看看皇帝，[/left]
[/left]
以後總有機會[/left]
%q12。

隊伍確實非常華麗，[/left]
但附近一陣窸窣引起你注意。[/left]
一個黑衣人蹲在你下方十呎的枝上。[/left]
你來不及忍住，倒抽一口氣，[/left]
他轉身把弓對準你。[/left]
沒時間拔武器，你撲向他，[/left]
兩人一起砸在下方的人頭上，[/left]
[/left]
正值皇帝的馬車駛到旁邊。[/left]
手粗暴地抓住你。[/left]
你感到頭暈，左臂像有一道火在燒。[/left]
毒藥！然後一名白袍精靈對你唸咒。[/left]
手臂涼下來，頭也清醒了。[/left]
[/left]
皇帝本人向你道謝，[/left]
並贈你 %q5。

當地人請你喝酒吃飯，[/left]
還有你不習慣的稱讚。[/left]
後來你溜走，發現除了[/left]
%q5，皇帝還塞給你一張便條，[/left]
邀請你到帝國宮分享覲見。你立刻出發。[/left]
[/end]"
4124,"你在街上長大，是 %hpw 小村裡的流浪兒，[/left]
位於 %hpn。你不知道自己何時學[/left]
會 %q1 或 %q2，也不知道何時[/left]
%q3。你只知道，[/left]
在賈加·薩恩篡奪合法皇帝寶座的黑暗歲月裡，[/left]
是你的技能與哲學讓你活著、保持清醒。[/left]
薩恩的密探甚至搜到你的小村，[/left]
尋找政治異己和其他不受歡迎的人。[/left]
被他們找到的人永遠消失了。[/left]
為了大家好，[/left]
[/left]
你和所有從事可疑行當的村民結成不安的同盟。[/left]
某夜，你目睹一個衣衫襤褸的男[/left]
孩被十幾個黑衣薩恩密探追趕。[/left]
你抄巷子近道去接那男孩，[/left]
沒費多少力就說服他跟你跑。[/left]
你們溜進一間隱蔽地窖，等密探過去。[/left]
那男孩顯然不是本村人，你問他名字時，[/left]
他猶豫地告訴你：「%imp。[/left]
」你笑他這皇家氣派的名字，[/left]
他非常認真地說他是泰姆瑞爾合法統[/left]
治者的兒子，寶座上坐的是冒牌貨。[/left]
當時你遷就他孩子氣的想像。[/left]
現在，當然，你知道他說的是實話。[/left]
你告訴他離開村子最好的路，[/left]
避開黑衣人常出沒的區域，[/left]
他告訴你當他再見到父親，[/left]
你會為那善行得到適當感謝。[/left]
[/left]
數年後，你運氣用盡，因 %q4 的罪名入獄。[/left]
你坐了幾天牢，[/left]
才有一位全套帝國信使裝束的訪客。[/left]
他告訴你，[/left]
為了酬謝你對王子 %imp 的貢獻，[/left]
你獲完全赦免與[/left]
%q5 你還得到一封樸實無華的信，[/left]
邀請你到帝國城覲見皇帝。[/left]
反正你已把目光投向更大的池塘，於是你去了。[/left]
[/end]"
4125,"你在農場長大，[/left]
因為不斷圍捕走失的羊而變得相當敏捷。[/left]
某次商人節，隨家人去村子時，[/left]
你被一群流浪雜技者吸引，[/left]
決定自己也要成為雜技者。[/left]
在家你開始練習，儘管父母抱怨你荒廢職責。[/left]
終於，剛夠被稱為成人時，你離家出走。[/left]
你始終沒找到那馬戲團。[/left]
[/left]
你流浪到 %hpw 深處一座小村，[/left]
學會 %q1 以及 %q2 和[/left]
%q3。你知道，[/left]
在賈加·薩恩篡奪合法皇帝寶座的黑暗歲月裡，[/left]
是你的技能與哲學讓你活著、保持清醒。[/left]
薩恩的密探甚至搜到那小村，[/left]
尋找政治異己和其他不受歡迎的人。[/left]
被他們找到的人永遠消失了。[/left]
為了大家好，[/left]
你和所有從事可疑行當的村民結成不安的同盟。[/left]
[/left]
某夜，你目睹一個衣衫襤褸的男[/left]
孩被十幾個黑衣薩恩密探追趕。[/left]
你抄巷子近道去接那男孩，[/left]
沒費多少力就說服他跟你跑。[/left]
你們溜進一間隱蔽地窖，等密探過去。[/left]
那男孩顯然不是本村人，你問他名字時，[/left]
他猶豫地告訴你：「%imp。[/left]
」你笑他這皇家氣派的名字，[/left]
他非常認真地說他是泰姆瑞爾合法統[/left]
治者的兒子，寶座上坐的是冒牌貨。[/left]
當時你遷就他孩子氣的想像。[/left]
現在，當然，你知道他說的是實話。[/left]
你告訴他離開村子最好的路，[/left]
避開黑衣人常出沒的區域，[/left]
他告訴你當他再見到父親，[/left]
你會為那善行得到適當感謝。[/left]
數年後，你運氣用盡，[/left]
[/left]
因 %q4 的罪名入獄。[/left]
你坐了幾天牢，[/left]
才有一位全套帝國信使裝束的訪客。[/left]
他告訴你，[/left]
為了酬謝你對王子 %imp 的貢獻，[/left]
你獲完全赦免與[/left]
%q5 你還得到一封樸實無華的信，[/left]
邀請你到帝國城覲見皇帝。[/left]
反正你已把目光投向更大的池塘，於是你去了。[/left]
[/end]"
4126,"你本來可能永遠不會當盜賊，[/left]
因為你從小被養育訓練成為[/left]
%q1。直到那個命運之日，[/left]
你與師父 %mn 所乘的商隊遭獸人部落攔截，[/left]
你一直滿足於人生位置已定。[/left]
突然，你所相信的一切被證明是假的。[/left]
你寄託信任的奸詐[/left]
%q1a 為了逃過獸人而犧牲了你。[/left]
雖然你在獸人俘虜的新角色中設法活了下來，[/left]
你再也不會信任 %q1。

你在窮鄉僻壤[/left]
%hpw、%hpn 的迷信人群中長大，[/left]
[/left]
曾相信獸人是惡魔或迪德拉，卻發現這部落出奇文明。[/left]
他們需要一個[/left]
%ra 來解讀他們找到的關[/left]
於古老獸人首都奧辛紐姆的書。[/left]
你留下來學習他們的語言，[/left]
對他們原始卻高尚的抱負產生敬意。[/left]
儘管如此，[/left]
你知道自己需要其他 %ra 的社會，[/left]
於是機會一來便逃走了。[/left]
[/left]
%hpn 各地時勢艱難，[/left]
但你發現在獸人營地養成的 %q2 與[/left]
%q3 技能讓你成為相當成功的盜賊。[/left]
某夜，搜刮一名貴族的鎮宅時，[/left]
你發現他與前帝國戰鬥法師賈加·薩恩的通信。[/left]
你把這些賣給鎮上的一個門路，[/left]
換得比預期更多的金幣。[/left]
直到王子 %imp 來到你酒館房間拜訪，[/left]
你才明白它們的全部價值。[/left]
[/left]
他告訴你賈加·薩恩過去十[/left]
年一直用魔法假扮他的父親，[/left]
直到最近真正的皇帝才復位。[/left]
像你這樣的忠誠臣民很少見，皇帝希望親自感謝你。[/left]
你與王子 %imp 同行前往帝國城，[/left]
在那裡被引見給皇帝。[/left]
他確實非常感激你的貢獻，[/left]
贈你 %q4。他也請你幫一個忙。[/left]
[/end]"
4127,"你在街上長大，是 %hpw 小村裡的流浪兒，[/left]
位於 %hpn。你不知道自己何時學[/left]
會 %q1 或 %q2，也不知道何時[/left]
%q3。你只知道，[/left]
在賈加·薩恩篡奪合法皇帝寶座的黑暗歲月裡，[/left]
是你的技能與哲學讓你活著、保持清醒。[/left]
薩恩的密探甚至搜到你的小村，[/left]
尋找政治異己和其他不受歡迎的人。[/left]
被他們找到的人永遠消失了。[/left]
為了大家好，[/left]
[/left]
你和所有從事可疑行當的村民結成不安的同盟。[/left]
某夜，你目睹一個衣衫襤褸的男[/left]
孩被十幾個黑衣薩恩密探追趕。[/left]
你抄巷子近道去接那男孩，[/left]
沒費多少力就說服他跟你跑。[/left]
你們溜進一間隱蔽地窖，等密探過去。[/left]
那男孩顯然不是本村人，你問他名字時，[/left]
他猶豫地告訴你：「%imp。[/left]
」你笑他這皇家氣派的名字，[/left]
他非常認真地說他是泰姆瑞爾合法統[/left]
治者的兒子，寶座上坐的是冒牌貨。[/left]
當時你遷就他孩子氣的想像。[/left]
現在，當然，你知道他說的是實話。[/left]
你告訴他離開村子最好的路，[/left]
避開黑衣人常出沒的區域，[/left]
他告訴你當他再見到父親，[/left]
你會為那善行得到適當感謝。[/left]
[/left]
數年後，你運氣用盡，因 %q4 的罪名入獄。[/left]
你坐了幾天牢，[/left]
才有一位全套帝國信使裝束的訪客。[/left]
他告訴你，[/left]
為了酬謝你對王子 %imp 的貢獻，[/left]
你獲完全赦免與[/left]
%q5 你還得到一封樸實無華的信，[/left]
邀請你到帝國城覲見皇帝。[/left]
反正你已把目光投向更大的池塘，於是你去了。[/left]
[/end]"
4128,"你依稀記得曾與一對年輕男女住在城裡，[/left]
但童年大部分時間你住在密林邊緣的小屋。[/left]
在那裡，[/left]
你稱為「祖父」的老人履行非正式森林[/left]
看守的職責，也是附近地區的治安官。[/left]
你所謂的祖父其實年紀太大，[/left]
不可能是真正的祖孫關係，[/left]
但他以與外表粗獷不符的溫柔照顧你。[/left]
你記得早年是無盡的戶外日子，[/left]
只穿寬鬆衣服或祖父偏愛的簡袍。[/left]
他教你 %q1 以及如何 %q3 和[/left]
%q9。當沒有看守職責時，[/left]
總有武器練習；[/left]
祖父精通難以置信的各種武器，[/left]
堅持你熟悉每一種。[/left]
他常得應付造成地方問題的森[/left]
林掠食者，或過境的盜匪幫，[/left]
每當你能幫忙，你都感到驕傲。[/left]
正是這樣一幫亡命之徒[/left]
造成最終致命的戰鬥傷。[/left]
[/left]
你和他設法回到他的家，[/left]
起初他試圖裝作這不過是又[/left]
一道抓傷，讓它自然癒合。[/left]
但終於連他也面對年歲[/left]
與累積傷勢的不可避免，[/left]
仔細指示你如何處置他的所有物。[/left]
他也告訴你去一座由他老朋友經營的神殿，[/left]
繼續成長、維持你的 %q1 訓練，[/left]
並讓你繼續 %q3a。幾天後，[/left]
祖父以他一貫的安靜尊嚴去世。[/left]
你因失去唯一的朋友與家人而心碎，[/left]
但你收拾僅有的行李前往神殿，[/left]
尊重祖父的請求。[/left]
神殿的首席女祭司[/left]
%fn 是較年長的女人，[/left]
[/left]
但比你祖父年輕得多。[/left]
你與她分擔新近的哀傷。[/left]
然後你同意，[/left]
除了 %q1 與類似學問的一般訓練外，[/left]
你會忽略關於盔甲與盾牌的課程。[/left]
為了支付訓練，[/left]
你用森林技能為神殿廚房定期提供鮮肉。[/left]
數年後，在看似平常的一天，[/left]
你剛從為食材收集獵物回來，[/left]
[/left]
首席女祭司來見你。[/left]
她告訴你收到消息，[/left]
一輛帝國馬車在神殿附近遇襲，[/left]
重要的人與物資需要尋回。[/left]
你給自己一小時做祖父最喜歡的冥想，[/left]
然後帶著煥然與關於該往[/left]
何處搜尋強盜的洞察出發。[/left]
黃昏時冥想結出果實，[/left]
你悄悄接近一處幾乎就[/left]
在你預期之地的營地。[/left]
整夜你逐漸潛近並制服營地衛兵，[/left]
但隨後不得不殺死所有其他亡命之徒，[/left]
因為他們抗拒被捕。[/left]
早餐後不久你回到神殿，[/left]
只有一名女僕俘虜和一箱平凡[/left]
的政府文件，你為此感到羞愧。[/left]
[/left]
然而，前來認領成果的帝國代表找你，[/left]
祝賀你任務極為成功。[/left]
雖然你始終不確定是那女[/left]
僕還是某些文件有重要性，[/left]
後來收到帝國宮一封極有意思的信，[/left]
只是邀請你因緊急事務前[/left]
往皇宮時，你並不驚訝。[/left]
你立刻離開神殿前往帝國城。[/left]
[/end]"
4129,"三四歲時，你與父母走散好幾天。[/left]
你不太記得在[/left]
%hpw 迷路的那段時間，[/left]
只記得一群奇怪的生物把你從一幫[/left]
%q5 手中救下。[/left]
終於回到父母家時，你描述了救援者，[/left]
被告知他們是 %q6。直到今天，[/left]
你還記得他們語言的一些詞。[/left]
[/left]
到了年紀，[/left]
你加入當地民兵去看更多世界。[/left]
你在民兵給你的射箭訓練中出類拔萃。[/left]
你射箭的距離似乎沒有極限，[/left]
師父常把你當作較不熟練學生的模範。[/left]
幾年後，你自己成了大師。[/left]
然而改變你命運的那一箭是偏箭。[/left]
[/left]
你沒射中瞄準的樹，[/left]
擊中路對面樹上的枝條，[/left]
嚇到一名埋伏等待皇帝之子、[/left]
王子 %imp 商隊的刺客。[/left]
刺客被送交當局，[/left]
民兵首領渴望帝國獎賞，[/left]
把你這支射偏的箭說成[/left]
忠誠臣民的精準一擊。[/left]
你很快發現自己被邀入宮廷，[/left]
成為帝國衛隊一員。[/left]
[/left]
在皇帝的宮廷，你繼續練習射箭，[/left]
此外還從每日[/left]
%q1 練習中學會許多新技巧。[/left]
為了保持動力，[/left]
%q2 這給了你力量去應付[/left]
無盡的工作與武器操練的疲憊。[/left]
[/left]
當你接到皇帝有任務給你的消息——需要極[/left]
度圓滑與毫不動搖的忠誠——你欣喜若狂。[/left]
那夜你來到皇宮，[/left]
驚訝地發現皇帝並非被[/left]
往常的大批隨從圍繞，[/left]
只有首席顧問、帝國戰鬥法師奧卡托。[/left]
在那裡，你被告知匕首雨之事。[/left]
[/end]"
4130,"童年大部分時間你與母親在[/left]
%hpw 漫遊，[/left]
是她以關於他們的故事與傳說[/left]
激起你對 %q9 的著迷。[/left]
她甚至知道一些他們的詞語並教給你。[/left]
你發誓要找到一個，[/left]
於是勤奮學習母親關於[/left]
%hpw 之道及其眾多居民的課。[/left]
後來，經商的父親帶你去他的事務所讓你[/left]
熟悉他的工作，但你從未真正產生興趣。[/left]
你確實受益於父母提供的穩定家庭，[/left]
父親慈愛地提供金幣，[/left]
好讓你擴展 %q1 訓練。[/left]
你最大的快樂總是走進[/left]
%hpw，無論幾小時還是一週，[/left]
只帶些食物和你的[/left]
%q1a。你漫步 %hpw 小徑，[/left]
以追逐童年幻想——偵測並[/left]
[/left]
追蹤那些非凡生物——自娛。[/left]
大約在你幾乎完成所有 %q1 課程時，[/left]
你第一次注意到一組從未見過的足跡。[/left]
它們似乎從虛無開始，也在虛無結束。[/left]
約兩週後，你發現一些彎曲的樹枝，[/left]
引你找到另一組同樣無始無終的未知印跡。[/left]
次日清晨你在心中回顧足跡圖案，[/left]
向它們明顯的源頭四分搜索。[/left]
突然，一團毛髮、[/left]
[/left]
牙齒與利爪的噩夢從前方約十呎的灌木躍出。[/left]
你爬上一棵樹，[/left]
聽見那野人就在身後，高興地哼著。[/left]
你爬得更高時，聽見身下一根樹枝折斷，[/left]
轉身看見那人重重摔在地上。[/left]
認出機會，[/left]
你跳到他旁邊並[/left]
[/left]
%q1b。

你調查他出來的灌木，[/left]
發現一個洞穴，[/left]
食人魔留著幾名較不幸遊俠的骨頭。[/left]
你也發現一個被鎖鏈鎖住的衣衫襤褸小男孩，[/left]
顯然是你打斷的那頓飯。[/left]
你釋放他後，他告訴你他名叫[/left]
%imp，是皇帝烏列爾·塞普汀的兒子。[/left]
他身上有某種東西讓你相信他，[/left]
即使當他告訴你父親的顧[/left]
[/left]
問賈加·薩恩篡奪了寶座，[/left]
迫使 %imp 與兄弟們藏匿。[/left]
你把錢袋裡的金幣給那少年，祝他好運，[/left]
從未告訴任何人在 %hpw 與食人魔的事。[/left]
然而數月後，當你家收到皇帝本人的包裹，[/left]
邀請你到帝國城領賞時，全家人都感到困惑。[/left]
[/end]"
4131,"很小的時候，父母加入一群人，[/left]
遷到 %hpn 文明區的外緣，[/left]
在 %hpw 開闢新村。[/left]
你的童年用來幫忙這種事業[/left]
所需的平凡而累人的工作。[/left]
從父母繼承的體格強健在這方[/left]
面大有幫助，你很早就發育。[/left]
你在 %q1 上也展現一些本事，[/left]
並與村中一位長老相處，[/left]
他讓你練習[/left]
[/left]
%q3。

隨著戰士技能發展，[/left]
你的本領增長，[/left]
並有 %q1 的敏銳領悟作為支撐。[/left]
不幸的是，[/left]
你終於發現在[/left]
%hpw 能學的已經到頂，[/left]
於是有一天你不情願地去找父母。[/left]
經過許多討論與抗拒，[/left]
他們勉強支持你前往戰[/left]
鬥學校繼續訓練的請求，[/left]
告誡你這段時間必須養活自己。[/left]
雖然與父母兄弟分離令你難過，[/left]
[/left]
你對見到傳說中泰姆瑞[/left]
爾文明的前景感到興奮。[/left]
在戰鬥學校，你課後做各種零工。[/left]
包括守衛任務和當地旅店的保鑣，[/left]
兩者都額外提供磨練技能的機會。[/left]
你也與同學 %fn 成為朋友。[/left]
當 %fn 完成訓練，[/left]
你發誓會定期造訪帝國城。[/left]
然而，你第一次去帝國城[/left]
也包括第一次接觸某些居[/left]
民與宮廷成員對你的體格[/left]
與相對粗野舉止的厭惡。[/left]
唯一的補償是帝國衛隊許[/left]
多人表現出的現成友誼。[/left]
[/left]
第三次造訪帝國城時，你正在找[/left]
%fn，一名衛兵告[/left]
訴你一小群傭兵，包括[/left]
%fn，遭到疑似前帝[/left]
國篡位者賈加·薩恩支[/left]
持者的襲擊與俘虜。[/left]
不等增援，你立刻出發。[/left]
終於找到叛軍營地時，[/left]
因亡命之徒幫的規模你猶豫了。[/left]
你沒拖延太久。[/left]
你利用林地的天然掩護，[/left]
一個接一個潛近目標並[/left]
%q1a。幸運的是，[/left]
正當連你也開始疲倦時，[/left]
一些俘虜在 %fn 帶領下掙脫束縛，[/left]
[/left]
幫忙解決剩餘的人。[/left]
你們這群人回到帝國城，[/left]
你也享受許多衛兵的祝賀。[/left]
此後不久，你收到皇帝本人的訊息。[/left]
[/end]"
4132,"你最早的記憶是飢餓、寒冷與孤獨。[/left]
你始終沒能找出父母是誰，[/left]
或自己如何被留在城市街頭求生。[/left]
你只能回憶起童年少數幾個畫面。[/left]
較鮮明的之一是在巷子裡一具屍體上找到[/left]
%q10。童年大部分是每天掙扎求活、[/left]
保住僅有的所有物，[/left]
你清楚記得那時[/left]
%q2。隨著年紀增長，[/left]
只有少數人能穿透你在[/left]
較友善傾向外形成的殼。[/left]
其中最重要的是剛被城[/left]
衛接納的 %fn。起初[/left]
%fn 會帶食物給你，[/left]
提供一些武器練習與建議，[/left]
但最終她贊助你申請進入新手戰士學校，[/left]
並提供部分所需金幣。[/left]
然後，訓練完成後，[/left]
她幫你在縱橫泰姆瑞爾道路與行[/left]
省的眾多商隊之一找到守衛工作。[/left]
接下來兩年，你受僱於一連串商隊，[/left]
學到許多關於泰姆瑞爾及其居民的事。[/left]
你也在大陸較粗糙、[/left]
[/left]
較不安定的地區以實際戰鬥[/left]
經驗磨練 %q1 技能。[/left]
你發現很容易把早年自衛[/left]
的傾向轉移到整個商隊。[/left]
終於，你決定返回家鄉城市尋找朋友[/left]
%fn。然而你發現她同樣迅速晉升，[/left]
已被邀到帝國城加入帝國衛隊的一支。[/left]
前往首都耗盡你的資金，[/left]
於是你立刻在那裡找工作，[/left]
晚上在一家較喧鬧的旅店維持秩序。[/left]
你與旅店所有常客交朋友，[/left]
但你的同情被一個負責補貨、[/left]
緊張而啞巴的男孩贏去。[/left]
他看起來那麼害怕孤獨，[/left]
讓你想起自己孤獨的童年。[/left]
[/left]
當一名喝醉的常客打那男孩時，[/left]
你跳起來保護他。[/left]
男孩以那樣感激的眼神看你，[/left]
你的心幾乎碎了。[/left]
然後，幾天後，他消失了。[/left]
數月後，[/left]
你幫忙補地窖存貨時被叫[/left]
到前門，男孩又在那裡。[/left]
[/left]
這次他穿著帝國袍，[/left]
隨從中包括[/left]
%fn。那「啞巴」男孩以明白無[/left]
誤的貴族嗓音說：「我的名字是王子[/left]
%imp，泰姆瑞爾真正皇[/left]
帝烏列爾·塞普汀七世之子。[/left]
當我藏匿、[/left]
逃避篡位者賈加·薩恩的怒火時，[/left]
你善待我並救了我的命。[/left]
請接受皇帝能賜予的最[/left]
偉大禮物：他的感激。[/left]
[/left]
」

他也交給你皇帝本人的召喚，[/left]
顯然需要像你這樣的鬥士。[/left]
或許你的運氣終於開始轉變。[/left]
[/end]"
4133,"你最早的記憶是爐中熊熊[/left]
的火與加熱金屬的氣味。[/left]
你父親是極負盛名的鐵匠。[/left]
%hpn 全省的人都來求他的服務。[/left]
你一有能力，就學會在鐵匠鋪幫他。[/left]
他教你如何修理彎曲的金屬，[/left]
並保持刃口鋒利。[/left]
[/left]
到了年紀，你加入當地民兵去看更多世界。[/left]
你在民兵給你的[/left]
%q1 訓練中出類拔萃。[/left]
你的武器修理知識對資[/left]
金不足的民兵極為寶貴。[/left]
有一天一名穿全身板甲的訪客來到營房。[/left]
經治安官介紹，[/left]
你就這樣遇見 %mn 爵士。[/left]
騎士護送你到外面並[/left]
%q1a。一言不發，[/left]
他從腰帶提起釘頭錘，朝你頭部砸來。[/left]
你大吃一驚，勉強格擋。[/left]
又躲過幾擊後，騎士微笑了。[/left]
那就是你的考驗。[/left]
[/left]
你成了 %mn 爵士的侍從，遷到帝國城。[/left]
在皇帝的宮廷，[/left]
你從每日 %q1 練習中學會許多技巧。[/left]
為了保持動力，[/left]
%q2 這給了你力量去應付[/left]
[/left]
無盡的工作與武器操練的疲憊。[/left]
某晚你在讀一位偉大[/left]
%q1 大師的舊手稿，[/left]
廳裡一道影子引起你注意。[/left]
懷疑是同伴侍從在惡作劇，[/left]
你抓起木製練習劍，悄悄走進廳裡。[/left]
潛到影子背後，[/left]
[/left]
你輕易靠近到能把劍抵上影子的背。[/left]
儘管受過所有訓練，當影子對你嘶聲並轉身，[/left]
露出一個手持匕首、披斗篷的哥布林時，[/left]
你還是忍不住停住，震驚。[/left]
幾乎沒時間思考，本能接管，[/left]
手中木劍揮出，把哥布林打昏。[/left]
你仍在發抖，呼叫衛兵。[/left]
[/left]
早晨你被召到皇帝面前。[/left]
穿著借來的、不太合身的盔甲，[/left]
你走進被其規模比下去的王座廳。[/left]
向皇帝鞠躬，你立下騎士誓言，[/left]
被接納進入紋章行列。[/left]
此後不到兩天，[/left]
你接到皇帝有任務給你的消息——[/left]
需要極度圓滑與毫不動搖的忠誠。[/left]
那夜你來到皇宮，[/left]
驚訝地發現皇帝並非被往常的大批隨從圍繞，[/left]
只有首席顧問、帝國戰鬥法師奧卡托。[/left]
在那裡，你被告知匕首雨之事。[/end]"
4134,"莉亞·席爾曼是強大的附魔師，[/left]
帝國議會長老之一，[/left]
也是賈加·薩恩選擇退休時[/left]
帝國戰鬥法師的合格繼任者。[/left]
她也是你的朋友，你在帝國城的第一位導師。[/left]
當她消失，[/left]
你是第一個注意到並開始調查的人。[/left]
你一定越來越接近了，[/left]
因為你遭到皇帝密探伏擊，[/left]
被丟進下水道深處的牢房，[/left]
[/left]
沒有食物或水。[/left]
就在那裡，莉亞·席爾曼找到了你。[/left]
莉亞以幽靈之姿向你顯現，[/left]
因為她也被那人背叛——那人如今[/left]
厚顏無恥地假扮皇帝：賈加·薩恩，[/left]
她從前的主人。[/left]
真正的皇帝被薩恩的魔法囚禁。[/left]
[/left]
只有你能找到賈加·薩恩法術的破綻，[/left]
釋放皇帝，揭發叛徒戰鬥法師。[/left]
在莉亞的幫助下，你逃出牢房，[/left]
並在她的指引下開始尋找混沌之杖。[/left]
薩恩曾用這杖囚禁真正的皇帝，[/left]
然後把它打碎，[/left]
散落在帝國各處的安全地點。[/left]
近十年過去，薩恩鞏固權力，[/left]
莉亞的幽靈形態慢慢消散，[/left]
但你終於找到混沌之杖的所有碎片，[/left]
[/left]
把它們組合成真正皇帝監獄的鑰匙。[/left]
杖的最後一塊是藏在帝國宮本身的一顆寶石。[/left]
賈加·薩恩以一大群衛兵包圍自己，[/left]
有人也有其他東西。[/left]
當你終於抵達寶石，[/left]
你發現他們為何打得那麼拼命。[/left]
[/left]
寶石不僅釋放了皇帝，還摧毀了薩恩，[/left]
因為帝國戰鬥法師用自己的生命力為杖賦能。[/left]
當真正的皇帝再次登上寶座，[/left]
他認為自己大大虧欠於你。[/left]
你常被召去調查薩恩中斷的總計畫的證據，[/left]
雖然你發現的重大相關之事很少，[/left]
你仍得到豐厚獎賞。儘管如此，你不常在宮廷。[/left]
皇帝幾乎把你視為稀有而珍貴的武器，[/left]
[/left]
只在遠離他人目光時拔出。[/left]
當皇帝告訴你萊桑達斯國王作祟之事，[/left]
你的直覺告訴你皇帝沒有把整個故事告訴你。[/left]
然而，即使他確實視你為朋友，[/left]
皇帝的話就是法律，[/left]
你次日就登船前往匕首雨。[/left]
[/record]
"
4150,讓火焰與寒冰的火花在院子裡飛舞[/end]
4151,找到一隻受傷的蝴蝶，再讓它飛起來[/end]
4152,玩捉迷藏，雖然她總是隱形[/end]
4153,從屋頂跳下，然後像葉子一樣慢慢落下[/end]
4154,在附近湖面上行走，像走在地上一樣[/end]
4155,施放讓你無法說話的法術[/end]
4156,施放毀滅法術[/end]
4157,進行治療與治癒[/end]
4158,從人眼前消失[/end]
4159,改變你身體的重量[/end]
4160,在水面行走[/end]
4161,把聲音從空氣中驅散[/end]
4162,他能在經濟上毀掉任何反對他的人[/end]
4163,你渴望成為那個獲得廢黜他之榮譽的人[/end]
4164,你驚嘆薩恩必定積累的知識。[/end]
4165,若不是自殺，你會樂於與他作對[/end]
4166,你發誓要為薩恩對無辜村民的惡行復仇[/end]
4167,一袋 100 枚金幣[/end]
4168,一本奇妙的書[/end]
4169,一件胸甲[/end]
4170,一些精美絲袍[/end]
4171,一瓶聖水[/end]
4172,200 枚金幣[/end]
4173,一把烏木匕首[/end]
4174,一件稀有魔法物品[/end]
4175,一顆精美紅寶石[/end]
4176,一根銀杖[/end]
